index,Year,EmployerName,DepartmentOrSubdivision,Position,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages
22128,2013,Carlsbad,Rec Service Area 1,Hourly/Preschool Instructor,29120,45760.0,,17784.0,0.0,0.0,,17784.0
22129,2013,Carlsbad,Rec Service Area 1,Hourly/Preschool Instructor,29120,45760.0,,9667.0,0.0,0.0,,9667.0
22130,2013,Carlsbad,Rec Service Area 1,Hourly/Preschool Instructor,29120,45760.0,,2234.0,0.0,0.0,,2234.0
22131,2013,Carlsbad,Rec Service Area 1,Hourly/Preschool Instructor,29120,45760.0,,8442.0,0.0,0.0,,8442.0
22132,2013,Carlsbad,Rec Service Area 1,Hourly/Preschool Instructor,29120,45760.0,,1050.0,0.0,0.0,,1050.0
22133,2013,Carlsbad,Rec Service Area 1,Hourly/Preschool Instructor,29120,45760.0,,8730.0,0.0,0.0,,8730.0
22134,2013,Carlsbad,Rec Service Area 1,Hourly/Preschool Instructor,29120,45760.0,,8144.0,0.0,0.0,,8144.0
22135,2013,Chula Vista,Central Garage Fund,Fire Apparatus Mechanic,57197,69523.0,,73698.0,945.0,,,74643.0
22266,2013,Chula Vista,Local Law Enforc Blk Grant Pro,Police Comm Relations Spec,44383,53947.0,,51034.0,0.0,,,51034.0
22420,2013,Chula Vista,Supp Law Enforcement Serv Fund,Police Sergeant,85183,103540.0,,106434.0,7445.0,,,113879.0
22523,2013,El Cajon,Community Development,Build Office/Fire Marshall,94557,115211.0,,107191.0,0.0,11645.0,403.0,119239.0
22524,2013,El Cajon,Community Development,Supervisor Building/Fire Safety Inspect,61090,74422.0,,56710.0,0.0,2300.0,0.0,59010.0
22828,2013,Escondido,City Manager,Chief Of Police,78236,78236.0,,0.0,0.0,3463.0,74773.0,78236.0
23137,2013,Imperial Beach,Public Safety,Fire Captain,61362,82229.0,,77085.0,8294.0,4178.0,3648.0,93205.0
23138,2013,Imperial Beach,Public Safety,Fire Captain,61362,82229.0,,80939.0,16446.0,6261.0,4336.0,107982.0
23139,2013,Imperial Beach,Public Safety,Fire Captain,61362,82229.0,,80939.0,22881.0,5603.0,-5442.0,103981.0
23140,2013,Imperial Beach,Public Safety,Fire Engineer Paramedic,55739,74690.0,,73518.0,13028.0,2789.0,4121.0,93456.0
23141,2013,Imperial Beach,Public Safety,Fire Engineer Paramedic,55739,74690.0,,73518.0,13601.0,2789.0,-5025.0,84883.0
23142,2013,Imperial Beach,Public Safety,Fire Engineer Paramedic,55739,74690.0,,73500.0,13272.0,3577.0,4153.0,94502.0
23143,2013,Imperial Beach,Public Safety,Fire/Safety Inspector 11,64468,82276.0,,80898.0,1009.0,,1588.0,83495.0
23144,2013,Imperial Beach,Public Safety,Firefighter/Paramedic,51854,69486.0,,66667.0,9216.0,2471.0,5579.0,83933.0
23145,2013,Imperial Beach,Public Safety,Firefighter/Paramedic,51854,69486.0,,61479.0,5807.0,2354.0,5297.0,74937.0
23146,2013,Imperial Beach,Public Safety,Firefighter/Paramedic,51854,69486.0,,68273.0,10212.0,2595.0,4569.0,85649.0
23147,2013,Imperial Beach,Public Safety,Firefighter/Paramedic,51854,69486.0,,62299.0,9669.0,2354.0,-5607.0,68715.0
23148,2013,Imperial Beach,Public Safety,PS Director/Fire Chief,71772,129192.0,,114445.0,,,2749.0,117194.0
23149,2013,La Mesa,Administrative Services,City Attorney,0,93600.0,,93600.0,0.0,0.0,250.0,93850.0
23830,2013,Poway,Safety Services Department,Fire Captain,76047,92439.0,,80080.0,28368.0,3018.0,3843.0,115309.0
23831,2013,Poway,Safety Services Department,Fire Captain,76047,92439.0,,77190.0,25584.0,0.0,3843.0,106617.0
23832,2013,Poway,Safety Services Department,Fire Captain/Paramedic,79867,97080.0,,82548.0,28989.0,5070.0,4037.0,120644.0
23833,2013,Poway,Safety Services Department,Fire Captain/Paramedic,79867,97080.0,,82492.0,21528.0,0.0,4037.0,108057.0
23834,2013,Poway,Safety Services Department,Fire Captain/Paramedic,79867,97080.0,,85287.0,26217.0,784.0,4037.0,116325.0
23835,2013,Poway,Safety Services Department,Fire Captain/Paramedic,79867,97080.0,,82638.0,31160.0,5938.0,4037.0,123773.0
23836,2013,Poway,Safety Services Department,Fire Captain/Paramedic,79867,97080.0,,82548.0,31233.0,2385.0,4048.0,120214.0
23837,2013,Poway,Safety Services Department,Fire Captain/Paramedic,79867,97080.0,,79387.0,21855.0,0.0,3909.0,105151.0
23838,2013,Poway,Safety Services Department,Fire Captain/Paramedic,79867,97080.0,,76300.0,29349.0,1585.0,4037.0,111271.0
23839,2013,Poway,Safety Services Department,Fire Captain/Paramedic,79867,97080.0,,86482.0,27459.0,0.0,4037.0,117978.0
23840,2013,Poway,Safety Services Department,Fire Captain/Paramedic,79867,97080.0,,77716.0,34952.0,747.0,3831.0,117246.0
23841,2013,Poway,Safety Services Department,Fire Captain/Paramedic,79867,97080.0,,82864.0,27948.0,4769.0,4037.0,119618.0
23842,2013,Poway,Safety Services Department,Fire Division Chief,105916,128758.0,,108823.0,0.0,5032.0,0.0,113855.0
23843,2013,Poway,Safety Services Department,Fire Division Chief,105916,128758.0,,103520.0,0.0,28071.0,5720.0,137311.0
23844,2013,Poway,Safety Services Department,Fire Division Chief,105916,128758.0,,116858.0,0.0,4066.0,25800.0,146724.0
23845,2013,Poway,Safety Services Department,Fire Engineer,65200,79247.0,,67535.0,30818.0,0.0,3295.0,101648.0
23846,2013,Poway,Safety Services Department,Fire Engineer,65200,79247.0,,64211.0,32503.0,2600.0,3308.0,102622.0
23847,2013,Poway,Safety Services Department,Fire Engineer/Paramedic,68455,83207.0,,73291.0,34371.0,686.0,3460.0,111808.0
23848,2013,Poway,Safety Services Department,Fire Engineer/Paramedic,68455,83207.0,,77452.0,34775.0,672.0,3460.0,116359.0
23849,2013,Poway,Safety Services Department,Fire Engineer/Paramedic,68455,83207.0,,72037.0,35970.0,336.0,3460.0,111803.0
23850,2013,Poway,Safety Services Department,Fire Engineer/Paramedic,68455,83207.0,,69845.0,30785.0,2360.0,3460.0,106450.0
23851,2013,Poway,Safety Services Department,Fire Engineer/Paramedic,68455,83207.0,,33311.0,15794.0,0.0,1372.0,50477.0
23852,2013,Poway,Safety Services Department,Fire Engineer/Paramedic,68455,83207.0,,77648.0,29644.0,0.0,3460.0,110752.0
23853,2013,Poway,Safety Services Department,Fire Engineer/Paramedic,68455,83207.0,,71335.0,22143.0,0.0,3486.0,96964.0
23854,2013,Poway,Safety Services Department,Fire Engineer/Paramedic,68455,83207.0,,73099.0,28498.0,0.0,3460.0,105057.0
23855,2013,Poway,Safety Services Department,Fire Engineer/Paramedic,68455,83207.0,,72317.0,31989.0,0.0,3460.0,107766.0
23856,2013,Poway,Safety Services Department,Fire Engineer/Paramedic,68455,83207.0,,5158.0,0.0,0.0,0.0,5158.0
23857,2013,Poway,Safety Services Department,Fire Engineer/Paramedic,68455,83207.0,,78052.0,27066.0,8814.0,3480.0,117412.0
23858,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,13807.0,4583.0,1264.0,1264.0,20918.0
23859,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,53239.0,21502.0,0.0,2102.0,76843.0
23860,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,65045.0,37119.0,546.0,3420.0,106130.0
23861,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,73410.0,39698.0,0.0,3253.0,116361.0
23862,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,65241.0,23817.0,0.0,3907.0,92965.0
23863,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,73638.0,44418.0,0.0,3253.0,121309.0
23864,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,73330.0,31689.0,0.0,3259.0,108278.0
23865,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,64872.0,35015.0,0.0,3193.0,103080.0
23866,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,73794.0,19870.0,1264.0,3253.0,98181.0
23867,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,73346.0,39759.0,0.0,3253.0,116358.0
23868,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,73330.0,26986.0,645.0,3253.0,104214.0
23869,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,72878.0,24397.0,0.0,3253.0,100528.0
23870,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,73011.0,46156.0,1897.0,3253.0,124317.0
23871,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,72516.0,43956.0,0.0,3207.0,119679.0
23872,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,57474.0,22498.0,0.0,2286.0,82258.0
23873,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,65282.0,20416.0,0.0,3204.0,88902.0
23874,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,67544.0,23777.0,632.0,3253.0,95206.0
23875,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,72438.0,38116.0,0.0,3253.0,113807.0
23876,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,73071.0,27342.0,1277.0,3252.0,104942.0
23877,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,67597.0,54278.0,0.0,3253.0,125128.0
23878,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,68081.0,35493.0,0.0,3253.0,106827.0
23879,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,73059.0,21982.0,0.0,3256.0,98297.0
23880,2013,Poway,Safety Services Department,Firefighter/Paramedic,64370,78240.0,,72788.0,32773.0,0.0,3266.0,108827.0
23881,2013,Poway,Safety Services Department,Senior Fire Safety Inspector,66096,80341.0,,4190.0,0.0,0.0,0.0,4190.0
23882,2013,Poway,Safety Services Department,Senior Fire Safety Inspector,66096,80341.0,,79746.0,0.0,0.0,600.0,80346.0
24086,2013,San Diego,Development Services,Sr Engineer-Fire Protection,76794,92851.0,,87245.0,462.0,0.0,14365.0,102072.0
24087,2013,San Diego,Emergency Medical Services,Deputy Fire Chief,46966,172744.0,,136393.0,0.0,8431.0,0.0,144824.0
24088,2013,San Diego,Emergency Medical Services,Fire Battalion Chief,82722,100110.0,,98810.0,72855.0,1727.0,42941.0,216333.0
24089,2013,San Diego,Emergency Medical Services,Fire Captain,70970,85904.0,,76465.0,13788.0,0.0,12783.0,103036.0
24090,2013,San Diego,Emergency Medical Services,Fire Captain,70970,85904.0,,84604.0,62004.0,0.0,53577.0,200185.0
24091,2013,San Diego,Emergency Medical Services,Fire Fighter 2,52520,63378.0,,62078.0,1196.0,0.0,28695.0,91969.0
24092,2013,San Diego,Ethics Commission,Sr City Atty Invstgtr,63794,77314.0,,71721.0,0.0,0.0,0.0,71721.0
25012,2013,San Diego,Office Of Homeland Security,Police Lieutenant,97594,116813.0,,22857.0,0.0,0.0,0.0,22857.0
25013,2013,San Diego,Office Of Homeland Security,Police Officer 2,62837,75941.0,,1241.0,0.0,0.0,0.0,1241.0
25014,2013,San Diego,Office Of Homeland Security,Police Sergeant,76274,92206.0,,1064.0,0.0,0.0,0.0,1064.0
27208,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,81815.0,23281.0,600.0,171.0,105867.0
27209,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,76476.0,11545.0,600.0,180.0,88801.0
27210,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,76640.0,26072.0,600.0,166.0,103478.0
27211,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,80023.0,22386.0,600.0,57.0,103066.0
27212,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,81279.0,17062.0,600.0,197.0,99138.0
27213,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,76555.0,23037.0,600.0,9.0,100201.0
27214,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,80059.0,20498.0,600.0,169.0,101326.0
27215,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,77267.0,17822.0,600.0,0.0,95689.0
27216,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,77015.0,0.0,600.0,88.0,77703.0
27217,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,76321.0,11632.0,600.0,198.0,88751.0
27218,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,76545.0,23153.0,600.0,439.0,100737.0
27219,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,31085.0,23225.0,0.0,0.0,54310.0
27220,2013,Santee,Emergency Medical,Firefighter Paramedic,57290,81745.0,,80144.0,22985.0,600.0,207.0,103936.0
27221,2013,Santee,Emergency Operations,Fire Captain,74571,96080.0,,94344.0,54044.0,600.0,0.0,148988.0
27222,2013,Santee,Emergency Operations,Fire Captain,74571,96080.0,,94907.0,20130.0,600.0,0.0,115637.0
27223,2013,Santee,Emergency Operations,Fire Captain,74571,96080.0,,95539.0,20360.0,600.0,0.0,116499.0
27224,2013,Santee,Emergency Operations,Fire Captain/Pm,77926,100404.0,,99699.0,18859.0,600.0,0.0,119158.0
27225,2013,Santee,Emergency Operations,Fire Captain/Pm,77926,100404.0,,98390.0,19920.0,600.0,0.0,118910.0
27226,2013,Santee,Emergency Operations,Fire Captain/Pm,77926,100404.0,,97289.0,27586.0,600.0,0.0,125475.0
27227,2013,Santee,Emergency Operations,Fire Captain/Pm,77926,100404.0,,97654.0,24639.0,600.0,0.0,122893.0
27228,2013,Santee,Emergency Operations,Fire Captain/Pm,77926,100404.0,,80681.0,50358.0,4195.0,0.0,135234.0
27229,2013,Santee,Emergency Operations,Fire Captain/Pm,77926,100404.0,,100087.0,5799.0,600.0,0.0,106486.0
27230,2013,Santee,Emergency Operations,Fire Captain/Pm,77926,100404.0,,93749.0,28656.0,600.0,0.0,123005.0
27231,2013,Santee,Emergency Operations,Fire Captain/Pm,77926,100404.0,,98207.0,21554.0,600.0,0.0,120361.0
27232,2013,Santee,Emergency Operations,Fire Captain/Pm,77926,100404.0,,96555.0,44481.0,600.0,0.0,141636.0
27233,2013,Santee,Emergency Operations,Fire Engineer,63653,81745.0,,79859.0,30674.0,600.0,0.0,111133.0
27234,2013,Santee,Emergency Operations,Fire Engineer,63653,81745.0,,79942.0,26502.0,600.0,0.0,107044.0
27235,2013,Santee,Emergency Operations,Fire Engineer,63653,81745.0,,79049.0,33250.0,600.0,0.0,112899.0
27236,2013,Santee,Emergency Operations,Fire Engineer,63653,81745.0,,78613.0,35318.0,600.0,0.0,114531.0
27237,2013,Santee,Emergency Operations,Fire Engineer,63653,81745.0,,79849.0,33164.0,600.0,0.0,113613.0
27238,2013,Santee,Emergency Operations,Fire Engineer/Pm,66517,85424.0,,83498.0,29218.0,600.0,0.0,113316.0
27239,2013,Santee,Emergency Operations,Fire Engineer/Pm,66517,85424.0,,84387.0,18170.0,600.0,0.0,103157.0
27240,2013,Santee,Emergency Operations,Fire Engineer/Pm,66517,85424.0,,76171.0,2991.0,600.0,0.0,79762.0
27241,2013,Santee,Emergency Operations,Fire Engineer/Pm,66517,85424.0,,85119.0,40802.0,600.0,132.0,126653.0
27242,2013,Santee,Emergency Operations,Fire Engineer/Pm,66517,85424.0,,83929.0,41706.0,600.0,0.0,126235.0
27243,2013,Santee,Emergency Operations,Fire Engineer/Pm,66517,85424.0,,83680.0,22921.0,600.0,266.0,107467.0
27244,2013,Santee,Emergency Operations,Fire Engineer/Pm,66517,85424.0,,83419.0,33155.0,600.0,0.0,117174.0
27245,2013,Santee,Emergency Operations,Firefighter Paramedic,57290,81745.0,,74466.0,8383.0,600.0,0.0,83449.0
27246,2013,Santee,Emergency Operations,Firefighter Paramedic,57290,81745.0,,76590.0,21094.0,600.0,180.0,98464.0
27247,2013,Santee,Emergency Operations,Firefighter Paramedic,57290,81745.0,,80929.0,37562.0,600.0,171.0,119262.0
27248,2013,Santee,Emergency Operations,Firefighter Paramedic,57290,81745.0,,76590.0,22940.0,600.0,251.0,100381.0
27249,2013,Santee,Emergency Operations,Firefighter Paramedic,57290,81745.0,,75774.0,21465.0,600.0,0.0,97839.0
27250,2013,Santee,Emergency Operations,Firefighter Paramedic,57290,81745.0,,61871.0,24037.0,600.0,126.0,86634.0
27251,2013,Santee,Emergency Operations,Firefighter Paramedic,57290,81745.0,,61990.0,18135.0,600.0,36.0,80761.0
27252,2013,Santee,Emergency Operations,Firefighter Paramedic,57290,81745.0,,61880.0,26201.0,600.0,0.0,88681.0
27253,2013,Santee,Emergency Operations,Firefighter Paramedic,57290,81745.0,,73904.0,23398.0,600.0,0.0,97902.0
27254,2013,Santee,Emergency Operations,Firefighter Paramedic,57290,81745.0,,81167.0,24683.0,600.0,149.0,106599.0
27255,2013,Santee,Emergency Operations,Firefighter Paramedic,57290,81745.0,,77286.0,17407.0,600.0,216.0,95509.0
27278,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,74056.0,21874.0,3353.0,425.0,99708.0
27279,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,74056.0,26550.0,3353.0,625.0,104584.0
27280,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,74056.0,43387.0,3353.0,375.0,121171.0
27281,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,74056.0,29818.0,3353.0,375.0,107602.0
27282,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,74056.0,30211.0,3353.0,375.0,107995.0
27283,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,74056.0,26411.0,3353.0,375.0,104195.0
27284,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,73107.0,28462.0,3310.0,1275.0,106154.0
27285,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,70398.0,35899.0,3180.0,425.0,109902.0
27286,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,70398.0,46150.0,3180.0,425.0,120153.0
27287,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,70398.0,39635.0,3180.0,425.0,113638.0
27288,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,61063.0,27120.0,2785.0,375.0,91343.0
27289,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,61063.0,27900.0,2785.0,575.0,92323.0
27290,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,56271.0,21100.0,2889.0,425.0,80685.0
27291,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,53930.0,13519.0,2458.0,375.0,70282.0
27292,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,52312.0,14308.0,2743.0,375.0,69738.0
27293,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,24314.0,4418.0,1299.0,0.0,30031.0
27294,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,23156.0,3596.0,1237.0,0.0,27989.0
27295,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,5419.0,1868.0,3908.0,0.0,11195.0
27296,2013,Vista,Emergency Medical Services,Firefighter/Paramedic,50064,76190.0,,0.0,0.0,9754.0,375.0,10129.0
27577,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,2414.0,,,,2414.0
27578,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,614.0,,,,614.0
27579,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,17481.0,,,,17481.0
27580,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,8625.0,,,,8625.0
27581,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,3061.0,,,,3061.0
27582,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,17521.0,,,,17521.0
27583,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,8949.0,,,,8949.0
27584,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,3647.0,,,,3647.0
27585,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,4619.0,,,,4619.0
27586,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,59.0,,,,59.0
27587,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,4586.0,,,,4586.0
27588,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,7523.0,,,,7523.0
27589,2014,Carlsbad,Rec Service Area 1,H/Preschool Instructor,29120,45760.0,,3758.0,,,,3758.0
27590,2014,Chula Vista,Central Garage Fund,Fire Apparatus Mech,58924,71622.0,,69258.0,180.0,0.0,5337.0,74775.0
27723,2014,Chula Vista,Local Law Enforc Blk Grant Pro,Police Comm Relations Spec,45723,55576.0,,54372.0,0.0,0.0,576.0,54948.0
27887,2014,Chula Vista,Supp Law Enforcement Serv Fund,Police Sergeant,87738,106646.0,,110568.0,10571.0,0.0,9783.0,130922.0
27987,2014,El Cajon,Community Development,Build Office/Fire Marshall,96470,117520.0,,112950.0,0.0,7843.0,414.0,121207.0
28597,2014,Imperial Beach,Public Safety,Fire Captain,63217,84716.0,,3658.0,157.0,31807.0,-13.0,35609.0
28598,2014,Imperial Beach,Public Safety,Fire Captain,63217,84716.0,,87253.0,21563.0,6546.0,5751.0,121113.0
28599,2014,Imperial Beach,Public Safety,Fire Captain,63217,84716.0,,87253.0,35189.0,6546.0,-3184.0,125804.0
28600,2014,Imperial Beach,Public Safety,Fire Engineer Paramedic,57422,76950.0,,79253.0,15608.0,1875.0,7942.0,104678.0
28601,2014,Imperial Beach,Public Safety,Fire Engineer Paramedic,57422,76950.0,,79253.0,14919.0,3716.0,-2712.0,95176.0
28602,2014,Imperial Beach,Public Safety,Fire Engineer Paramedic,57422,76950.0,,74252.0,15850.0,2713.0,7074.0,99889.0
28603,2014,Imperial Beach,Public Safety,Fire Engineer Paramedic,57422,76950.0,,79253.0,22499.0,3709.0,7704.0,113165.0
28604,2014,Imperial Beach,Public Safety,Fire/Safety Inspector 11,66402,84745.0,,86909.0,4087.0,,1597.0,92593.0
28605,2014,Imperial Beach,Public Safety,Firefighter/Paramedic,53421,71586.0,,33436.0,2306.0,,-1412.0,34330.0
28606,2014,Imperial Beach,Public Safety,Firefighter/Paramedic,53421,71586.0,,35024.0,3098.0,0.0,206.0,38328.0
28607,2014,Imperial Beach,Public Safety,Firefighter/Paramedic,53421,71586.0,,73730.0,11680.0,2713.0,4201.0,92324.0
28608,2014,Imperial Beach,Public Safety,Firefighter/Paramedic,53421,71586.0,,35024.0,2473.0,,4117.0,41614.0
28609,2014,Imperial Beach,Public Safety,Firefighter/Paramedic,53421,71586.0,,69607.0,12692.0,2584.0,3838.0,88721.0
28610,2014,Imperial Beach,Public Safety,Firefighter/Paramedic,53421,71586.0,,35024.0,3062.0,,-1882.0,36204.0
28611,2014,Imperial Beach,Public Safety,Firefighter/Paramedic,53421,71586.0,,35024.0,3442.0,,4590.0,43056.0
28612,2014,Imperial Beach,Public Safety,Firefighter/Paramedic,53421,71586.0,,70482.0,14890.0,2584.0,-7493.0,80463.0
28613,2014,Imperial Beach,Public Safety,Firefighter/Paramedic Recruit,47996,64320.0,,12604.0,219.0,,400.0,13223.0
28614,2014,Imperial Beach,Public Safety,Firefighter/Paramedic Recruit,50880,50880.0,,18173.0,1153.0,,2234.0,21560.0
28615,2014,Imperial Beach,Public Safety,Ps Director/Fire Chief,73932,133080.0,,129804.0,0.0,0.0,8796.0,138600.0
28616,2014,Imperial Beach,Public Works,Gis Fire Mapping Intern,28140,35916.0,,9564.0,,,0.0,9564.0
28617,2014,La Mesa,Administrative Services,City Attorney,0,96408.0,,94896.0,0.0,0.0,0.0,94896.0
29314,2014,Poway,Safety Services Department,Fire Captain,77570,94288.0,,85120.0,43732.0,8488.0,4238.0,141578.0
29315,2014,Poway,Safety Services Department,Fire Captain,77570,94288.0,,77061.0,21892.0,0.0,3849.0,102802.0
29316,2014,Poway,Safety Services Department,Fire Captain/Paramedic,81466,99023.0,,27026.0,4300.0,16818.0,1600.0,49744.0
29317,2014,Poway,Safety Services Department,Fire Captain/Paramedic,81466,99023.0,,82840.0,61533.0,2856.0,4040.0,151269.0
29318,2014,Poway,Safety Services Department,Fire Captain/Paramedic,81466,99023.0,,87322.0,33095.0,0.0,4040.0,124457.0
29319,2014,Poway,Safety Services Department,Fire Captain/Paramedic,81466,99023.0,,82609.0,30654.0,3515.0,4040.0,120818.0
29320,2014,Poway,Safety Services Department,Fire Captain/Paramedic,81466,99023.0,,78686.0,35775.0,1883.0,4040.0,120384.0
29321,2014,Poway,Safety Services Department,Fire Captain/Paramedic,81466,99023.0,,82924.0,42735.0,0.0,4040.0,129699.0
29322,2014,Poway,Safety Services Department,Fire Captain/Paramedic,81466,99023.0,,76762.0,26547.0,0.0,4350.0,107659.0
29323,2014,Poway,Safety Services Department,Fire Captain/Paramedic,81466,99023.0,,82455.0,29645.0,800.0,4040.0,116940.0
29324,2014,Poway,Safety Services Department,Fire Captain/Paramedic,81466,99023.0,,82514.0,24651.0,0.0,4040.0,111205.0
29325,2014,Poway,Safety Services Department,Fire Captain/Paramedic,81466,99023.0,,82443.0,42888.0,800.0,4040.0,130171.0
29326,2014,Poway,Safety Services Department,Fire Captain/Paramedic,81466,99023.0,,86127.0,38172.0,400.0,4040.0,128739.0
29327,2014,Poway,Safety Services Department,Fire Division Chief,108035,131333.0,,118778.0,0.0,1981.0,0.0,120759.0
29328,2014,Poway,Safety Services Department,Fire Division Chief,108035,131333.0,,116915.0,0.0,2442.0,0.0,119357.0
29329,2014,Poway,Safety Services Department,Fire Division Chief,108035,131333.0,,130447.0,0.0,0.0,0.0,130447.0
29330,2014,Poway,Safety Services Department,Fire Engineer,66498,80831.0,,60804.0,37328.0,2638.0,5708.0,106478.0
29331,2014,Poway,Safety Services Department,Fire Engineer,66498,80831.0,,36774.0,13348.0,6723.0,1967.0,58812.0
29332,2014,Poway,Safety Services Department,Fire Engineer/Paramedic,69821,84870.0,,56212.0,26129.0,0.0,15069.0,97410.0
29333,2014,Poway,Safety Services Department,Fire Engineer/Paramedic,69821,84870.0,,79672.0,34329.0,6944.0,3464.0,124409.0
29334,2014,Poway,Safety Services Department,Fire Engineer/Paramedic,69821,84870.0,,79173.0,47454.0,686.0,3464.0,130777.0
29335,2014,Poway,Safety Services Department,Fire Engineer/Paramedic,69821,84870.0,,72457.0,42089.0,2061.0,3464.0,120071.0
29336,2014,Poway,Safety Services Department,Fire Engineer/Paramedic,69821,84870.0,,69570.0,14490.0,343.0,3464.0,87867.0
29337,2014,Poway,Safety Services Department,Fire Engineer/Paramedic,69821,84870.0,,72438.0,38722.0,0.0,3464.0,114624.0
29338,2014,Poway,Safety Services Department,Fire Engineer/Paramedic,69821,84870.0,,75362.0,38959.0,0.0,3381.0,117702.0
29339,2014,Poway,Safety Services Department,Fire Engineer/Paramedic,69821,84870.0,,79132.0,42811.0,0.0,3464.0,125407.0
29340,2014,Poway,Safety Services Department,Fire Engineer/Paramedic,69821,84870.0,,69795.0,31219.0,0.0,8200.0,109214.0
29341,2014,Poway,Safety Services Department,Fire Engineer/Paramedic,69821,84870.0,,69992.0,33640.0,543.0,3464.0,107639.0
